transaction_code,product_code,product_name,category,quantity,price,buying_price,discount,subtotal
TRX-250913-01522,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,3,1500,1000,0,4500
TRX-250913-01522,KRT01,Rinso Anti Noda 800g,Kebutuhan RT,1,15000,13000,0,15000
TRX-250913-01522,MNM02,Teh Pucuk Harum 350ml,Minuman,1,4000,3000,0,4000
TRX-250913-01523,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
TRX-250913-01523,MKN03,Gorengan Campur,Makanan,4,1000,500,0,4000
TRX-250913-01523,SNK01,Chitato 68g,Snack,2,8000,6500,0,16000
TRX-250913-01524,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
TRX-250913-01524,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,1,1500,1000,0,1500
TRX-250913-01525,MKN01,Nasi Goreng,Makanan,4,12000,7000,0,48000
TRX-250913-01525,MSC01,Kopi Kapal Api Sachet,Minuman Sachet,1,1500,1200,0,1500
TRX-250913-01526,MKN03,Gorengan Campur,Makanan,1,1000,500,0,1000
TRX-250913-01526,KRT02,Sunlight 400ml,Kebutuhan RT,1,9000,7500,0,9000
TRX-250913-01526,MIE02,Mie Sedap Goreng,Mie Instan,2,3000,2500,0,6000
TRX-250913-01526,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
TRX-250913-01526,MNM04,Es Teh Manis,Minuman,2,3000,1000,0,6000
TRX-250913-01527,MKN01,Nasi Goreng,Makanan,1,12000,7000,0,12000
TRX-250913-01527,BMB01,Masako Ayam,Bumbu Dapur,3,5000,4500,0,15000
TRX-250913-01528,RKK01,Rokok Sampoerna,Rokok,4,27000,24000,0,108000
TRX-250913-01529,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
TRX-250913-01529,MNM04,Es Teh Manis,Minuman,1,3000,1000,0,3000
TRX-250913-01530,MKN03,Gorengan Campur,Makanan,4,1000,500,0,4000
TRX-250913-01531,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,1,1500,1000,0,1500
TRX-250913-01532,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-250913-01532,MIE02,Mie Sedap Goreng,Mie Instan,3,3000,2500,0,9000
TRX-250913-01533,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
TRX-250913-01533,SNK01,Chitato 68g,Snack,2,8000,6500,0,16000
TRX-250913-01533,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-250913-01534,SNK03,Oreo 133g,Snack,2,9000,7500,0,18000
TRX-250913-01534,MNM04,Es Teh Manis,Minuman,3,3000,1000,0,9000
TRX-250913-01535,MSC01,Kopi Kapal Api Sachet,Minuman Sachet,3,1500,1200,0,4500
TRX-250913-01535,MNM01,Aqua Botol 600ml,Minuman,4,4000,3000,0,16000
TRX-250913-01535,MIE01,Indomie Goreng,Mie Instan,4,3000,2500,0,12000
TRX-250913-01536,MNM04,Es Teh Manis,Minuman,1,3000,1000,0,3000
TRX-250913-01536,MKN02,Nasi Ayam Goreng,Makanan,2,15000,8000,0,30000
TRX-250913-01536,MIE03,Indomie Soto,Mie Instan,3,3000,2500,0,9000
TRX-250913-01536,RKK01,Rokok Sampoerna,Rokok,3,27000,24000,0,81000
TRX-250913-01537,MNM04,Es Teh Manis,Minuman,2,3000,1000,0,6000
TRX-250913-01538,MIE03,Indomie Soto,Mie Instan,2,3000,2500,0,6000
TRX-250913-01539,MIE03,Indomie Soto,Mie Instan,1,3000,2500,0,3000
TRX-250913-01539,SMB03,Minyak Goreng Bimoli 1L,Sembako,2,18000,16000,0,36000
TRX-250913-01539,SMB02,Gula Pasir 1kg,Sembako,3,15500,13500,0,46500
TRX-250913-01539,MIE01,Indomie Goreng,Mie Instan,3,3000,2500,0,9000
TRX-250913-01540,MKN03,Gorengan Campur,Makanan,3,1000,500,0,3000
TRX-250913-01540,MKN01,Nasi Goreng,Makanan,2,12000,7000,0,24000
TRX-250913-01541,MIE01,Indomie Goreng,Mie Instan,1,3000,2500,0,3000
TRX-250913-01541,MIE03,Indomie Soto,Mie Instan,3,3000,2500,0,9000
TRX-250913-01541,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,2,1500,1000,0,3000
TRX-250913-01542,SMB06,Garam Dapur 250g,Sembako,2,3000,2000,0,6000
TRX-250913-01542,MKN03,Gorengan Campur,Makanan,3,1000,500,0,3000
TRX-250913-01543,MNM04,Es Teh Manis,Minuman,5,3000,1000,0,15000
TRX-250913-01543,MKN03,Gorengan Campur,Makanan,3,1000,500,0,3000
TRX-250913-01544,MKN02,Nasi Ayam Goreng,Makanan,1,15000,8000,0,15000
TRX-250913-01544,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-250913-01544,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
TRX-250913-01545,MKN03,Gorengan Campur,Makanan,3,1000,500,0,3000
TRX-250913-01545,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,1,1500,1000,0,1500
TRX-250913-01546,MKN01,Nasi Goreng,Makanan,2,12000,7000,0,24000
TRX-250913-01546,MSC02,Milo Sachet,Minuman Sachet,2,1000,700,0,2000
TRX-250913-01547,MKN03,Gorengan Campur,Makanan,3,1000,500,0,3000
TRX-250913-01547,SMB03,Minyak Goreng Bimoli 1L,Sembako,2,18000,16000,0,36000
TRX-250913-01547,MNM02,Teh Pucuk Harum 350ml,Minuman,1,4000,3000,0,4000
TRX-250914-01548,MNM03,Sprite 390ml,Minuman,2,5000,4000,0,10000
TRX-250914-01548,MNM01,Aqua Botol 600ml,Minuman,5,4000,3000,0,20000
TRX-250914-01548,SNK01,Chitato 68g,Snack,1,8000,6500,0,8000
TRX-250914-01549,SMB01,Beras Premium 5kg,Sembako,1,68000,62000,0,68000
TRX-250914-01549,MIE01,Indomie Goreng,Mie Instan,1,3000,2500,0,3000
TRX-250914-01550,MKN01,Nasi Goreng,Makanan,1,12000,7000,0,12000
TRX-250914-01551,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,2,1500,1000,0,3000
TRX-250914-01551,MNM04,Es Teh Manis,Minuman,3,3000,1000,0,9000
TRX-250914-01552,BMB01,Masako Ayam,Bumbu Dapur,3,5000,4500,0,15000
TRX-250914-01552,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
TRX-250914-01553,MKN02,Nasi Ayam Goreng,Makanan,4,15000,8000,0,60000
TRX-250914-01553,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,3,1500,1000,0,4500
TRX-250914-01553,RKK01,Rokok Sampoerna,Rokok,4,27000,24000,0,108000
TRX-250914-01553,MSC01,Kopi Kapal Api Sachet,Minuman Sachet,2,1500,1200,0,3000
TRX-250914-01554,MNM02,Teh Pucuk Harum 350ml,Minuman,2,4000,3000,0,8000
TRX-250914-01554,SMB02,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
TRX-250914-01555,SMB05,Tepung Terigu 1kg,Sembako,2,12000,10000,0,24000
TRX-250914-01556,MSC01,Kopi Kapal Api Sachet,Minuman Sachet,1,1500,1200,0,1500
TRX-250914-01556,KRT02,Sunlight 400ml,Kebutuhan RT,2,9000,7500,0,18000
TRX-250914-01557,MSC02,Milo Sachet,Minuman Sachet,3,1000,700,0,3000
TRX-250914-01557,MNM02,Teh Pucuk Harum 350ml,Minuman,1,4000,3000,0,4000
TRX-250914-01557,MSC01,Kopi Kapal Api Sachet,Minuman Sachet,2,1500,1200,0,3000
TRX-250914-01558,MNM04,Es Teh Manis,Minuman,3,3000,1000,0,9000
TRX-250914-01559,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
TRX-250914-01559,MNM04,Es Teh Manis,Minuman,4,3000,1000,0,12000
TRX-250914-01560,MNM01,Aqua Botol 600ml,Minuman,3,4000,3000,0,12000
TRX-250914-01560,MIE03,Indomie Soto,Mie Instan,1,3000,2500,0,3000
TRX-250914-01560,MKN02,Nasi Ayam Goreng,Makanan,1,15000,8000,0,15000
TRX-250915-01561,SNK02,Better Chocolate,Snack,1,2000,1500,0,2000
TRX-250915-01561,KRT01,Rinso Anti Noda 800g,Kebutuhan RT,3,15000,13000,0,45000
TRX-250915-01561,SNK03,Oreo 133g,Snack,1,9000,7500,0,9000
TRX-250915-01561,RKK01,Rokok Sampoerna,Rokok,2,27000,24000,0,54000
TRX-250915-01562,MNM01,Aqua Botol 600ml,Minuman,3,4000,3000,0,12000
TRX-250915-01562,MKN02,Nasi Ayam Goreng,Makanan,1,15000,8000,0,15000
TRX-250915-01563,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
TRX-250915-01563,MKN02,Nasi Ayam Goreng,Makanan,4,15000,8000,0,60000
TRX-250915-01563,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-250915-01564,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
TRX-250915-01564,SNK02,Better Chocolate,Snack,2,2000,1500,0,4000
TRX-250915-01565,MKN03,Gorengan Campur,Makanan,1,1000,500,0,1000
TRX-250915-01565,RKK01,Rokok Sampoerna,Rokok,1,27000,24000,0,27000
TRX-250915-01566,MIE02,Mie Sedap Goreng,Mie Instan,3,3000,2500,0,9000
TRX-250915-01567,MIE03,Indomie Soto,Mie Instan,1,3000,2500,0,3000
TRX-250915-01567,MKN01,Nasi Goreng,Makanan,4,12000,7000,0,48000
TRX-250915-01567,MKN03,Gorengan Campur,Makanan,1,900,500,100,900
TRX-250915-01568,KRT02,Sunlight 400ml,Kebutuhan RT,2,9000,7500,0,18000
TRX-250915-01568,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
TRX-250915-01569,MIE03,Indomie Soto,Mie Instan,2,3000,2500,0,6000
TRX-250915-01569,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-250915-01569,MNM03,Sprite 390ml,Minuman,2,5000,4000,0,10000
TRX-250915-01569,MNM04,Es Teh Manis,Minuman,1,3000,1000,0,3000
TRX-250915-01570,SNK02,Better Chocolate,Snack,1,2000,1500,0,2000
TRX-250915-01570,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,1,1500,1000,0,1500
TRX-250915-01570,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
TRX-250915-01570,MNM04,Es Teh Manis,Minuman,4,3000,1000,0,12000
TRX-250915-01570,MNM02,Teh Pucuk Harum 350ml,Minuman,1,4000,3000,0,4000
TRX-250915-01571,SMB02,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
TRX-250915-01571,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
TRX-250915-01571,MNM02,Teh Pucuk Harum 350ml,Minuman,2,4000,3000,0,8000
TRX-250915-01572,MKN03,Gorengan Campur,Makanan,1,1000,500,0,1000
TRX-250915-01572,MNM04,Es Teh Manis,Minuman,5,3000,1000,0,15000
TRX-250915-01573,MKN03,Gorengan Campur,Makanan,3,1000,500,0,3000
TRX-250915-01574,MKN01,Nasi Goreng,Makanan,4,12000,7000,0,48000
TRX-250915-01575,MKN03,Gorengan Campur,Makanan,3,1000,500,0,3000
TRX-250915-01575,SMB04,Telur Ayam 1kg,Sembako,3,29000,26000,0,87000
TRX-250916-01576,MIE02,Mie Sedap Goreng,Mie Instan,3,3000,2500,0,9000
TRX-250916-01576,MKN03,Gorengan Campur,Makanan,1,1000,500,0,1000
TRX-250916-01577,SMB01,Beras Premium 5kg,Sembako,1,64600,62000,3400,64600
TRX-250916-01577,SMB02,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
TRX-250916-01577,MNM03,Sprite 390ml,Minuman,1,5000,4000,0,5000
TRX-250916-01577,SNK01,Chitato 68g,Snack,2,8000,6500,0,16000
TRX-250916-01578,MKN03,Gorengan Campur,Makanan,3,1000,500,0,3000
TRX-250916-01578,MNM04,Es Teh Manis,Minuman,2,3000,1000,0,6000
TRX-250916-01579,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
TRX-250916-01580,RKK01,Rokok Sampoerna,Rokok,1,27000,24000,0,27000
TRX-250916-01580,MNM01,Aqua Botol 600ml,Minuman,5,4000,3000,0,20000
TRX-250916-01580,MSC02,Milo Sachet,Minuman Sachet,1,1000,700,0,1000
TRX-250916-01581,MKN02,Nasi Ayam Goreng,Makanan,3,15000,8000,0,45000
TRX-250916-01581,SMB06,Garam Dapur 250g,Sembako,2,3000,2000,0,6000
TRX-250916-01581,MKN03,Gorengan Campur,Makanan,1,1000,500,0,1000
TRX-250916-01582,KRT01,Rinso Anti Noda 800g,Kebutuhan RT,2,15000,13000,0,30000
TRX-250916-01582,MNM01,Aqua Botol 600ml,Minuman,4,4000,3000,0,16000
TRX-250916-01582,BMB01,Masako Ayam,Bumbu Dapur,2,5000,4500,0,10000
TRX-250916-01583,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-250916-01583,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,1,1500,1000,0,1500
TRX-250916-01583,MIE02,Mie Sedap Goreng,Mie Instan,2,3000,2500,0,6000
TRX-250916-01584,BMB01,Masako Ayam,Bumbu Dapur,2,5000,4500,0,10000
TRX-250916-01584,SMB05,Tepung Terigu 1kg,Sembako,2,12000,10000,0,24000
TRX-250916-01585,MKN02,Nasi Ayam Goreng,Makanan,1,15000,8000,0,15000
TRX-250916-01585,KRT01,Rinso Anti Noda 800g,Kebutuhan RT,1,15000,13000,0,15000
TRX-250916-01586,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
TRX-250916-01587,MKN01,Nasi Goreng,Makanan,3,12000,7000,0,36000
TRX-250916-01587,MNM04,Es Teh Manis,Minuman,4,3000,1000,0,12000
TRX-250916-01588,MSC01,Kopi Kapal Api Sachet,Minuman Sachet,2,1500,1200,0,3000
TRX-250916-01588,MKN02,Nasi Ayam Goreng,Makanan,3,15000,8000,0,45000
TRX-250916-01588,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-250916-01588,KRT02,Sunlight 400ml,Kebutuhan RT,2,9000,7500,0,18000
TRX-250916-01589,MIE02,Mie Sedap Goreng,Mie Instan,2,3000,2500,0,6000
TRX-250916-01589,MSC02,Milo Sachet,Minuman Sachet,1,1000,700,0,1000
TRX-250916-01590,MIE01,Indomie Goreng,Mie Instan,3,3000,2500,0,9000
TRX-250916-01591,MKN03,Gorengan Campur,Makanan,3,1000,500,0,3000
TRX-250916-01591,MIE03,Indomie Soto,Mie Instan,1,3000,2500,0,3000
TRX-250916-01592,SMB02,Gula Pasir 1kg,Sembako,1,14725,13500,775,14725
TRX-250916-01592,MSC02,Milo Sachet,Minuman Sachet,1,1000,700,0,1000
TRX-250916-01592,SNK01,Chitato 68g,Snack,2,8000,6500,0,16000
TRX-250916-01593,BMB01,Masako Ayam,Bumbu Dapur,2,5000,4500,0,10000
TRX-250916-01593,MIE03,Indomie Soto,Mie Instan,1,3000,2500,0,3000
TRX-250916-01593,MKN01,Nasi Goreng,Makanan,1,12000,7000,0,12000
TRX-250916-01594,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
TRX-250916-01594,MSC01,Kopi Kapal Api Sachet,Minuman Sachet,4,1500,1200,0,6000
TRX-250916-01595,MNM04,Es Teh Manis,Minuman,3,3000,1000,0,9000
TRX-250916-01595,MIE01,Indomie Goreng,Mie Instan,1,3000,2500,0,3000
TRX-250916-01595,MKN03,Gorengan Campur,Makanan,1,1000,500,0,1000
TRX-250916-01596,SMB03,Minyak Goreng Bimoli 1L,Sembako,2,18000,16000,0,36000
TRX-250916-01596,SNK02,Better Chocolate,Snack,1,2000,1500,0,2000
TRX-250917-01597,MKN03,Gorengan Campur,Makanan,5,900,500,100,4500
TRX-250917-01597,MKN02,Nasi Ayam Goreng,Makanan,1,15000,8000,0,15000
TRX-250917-01598,RKK01,Rokok Sampoerna,Rokok,3,27000,24000,0,81000
TRX-250917-01598,MIE01,Indomie Goreng,Mie Instan,1,3000,2500,0,3000
TRX-250917-01598,MIE03,Indomie Soto,Mie Instan,1,3000,2500,0,3000
TRX-250917-01599,MKN01,Nasi Goreng,Makanan,1,12000,7000,0,12000
TRX-250917-01600,MNM02,Teh Pucuk Harum 350ml,Minuman,2,4000,3000,0,8000
TRX-250917-01600,MKN01,Nasi Goreng,Makanan,4,12000,7000,0,48000
TRX-250917-01601,SMB01,Beras Premium 5kg,Sembako,1,68000,62000,0,68000
TRX-250917-01601,MKN03,Gorengan Campur,Makanan,1,1000,500,0,1000
TRX-250917-01602,MKN01,Nasi Goreng,Makanan,4,12000,7000,0,48000
TRX-250917-01602,SMB03,Minyak Goreng Bimoli 1L,Sembako,1,18000,16000,0,18000
TRX-250917-01602,MNM04,Es Teh Manis,Minuman,2,3000,1000,0,6000
TRX-250917-01602,SNK01,Chitato 68g,Snack,2,8000,6500,0,16000
TRX-250917-01603,MNM02,Teh Pucuk Harum 350ml,Minuman,2,4000,3000,0,8000
TRX-250917-01603,MKN03,Gorengan Campur,Makanan,3,1000,500,0,3000
TRX-250917-01604,MIE02,Mie Sedap Goreng,Mie Instan,2,3000,2500,0,6000
TRX-250917-01604,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
TRX-250917-01605,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
TRX-250917-01605,MSC01,Kopi Kapal Api Sachet,Minuman Sachet,3,1500,1200,0,4500
TRX-250917-01605,MSC02,Milo Sachet,Minuman Sachet,2,1000,700,0,2000
TRX-250917-01605,BMB01,Masako Ayam,Bumbu Dapur,2,5000,4500,0,10000
TRX-250917-01605,MKN03,Gorengan Campur,Makanan,3,1000,500,0,3000
TRX-250917-01606,MIE01,Indomie Goreng,Mie Instan,2,2550,2500,450,5100
TRX-250917-01606,RKK01,Rokok Sampoerna,Rokok,3,27000,24000,0,81000
TRX-250917-01606,SMB04,Telur Ayam 1kg,Sembako,1,29000,26000,0,29000
TRX-250917-01607,MIE03,Indomie Soto,Mie Instan,2,3000,2500,0,6000
TRX-250917-01607,MNM04,Es Teh Manis,Minuman,1,3000,1000,0,3000
TRX-250917-01607,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
TRX-250917-01608,MKN01,Nasi Goreng,Makanan,3,12000,7000,0,36000
TRX-250917-01608,KRT02,Sunlight 400ml,Kebutuhan RT,2,9000,7500,0,18000
TRX-250917-01609,MNM04,Es Teh Manis,Minuman,4,3000,1000,0,12000
TRX-250917-01609,MKN03,Gorengan Campur,Makanan,3,1000,500,0,3000
TRX-250917-01610,MNM04,Es Teh Manis,Minuman,2,3000,1000,0,6000
TRX-250917-01610,MKN03,Gorengan Campur,Makanan,1,1000,500,0,1000
TRX-250917-01610,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,1,1500,1000,0,1500
TRX-250917-01611,MKN03,Gorengan Campur,Makanan,5,1000,500,0,5000
TRX-250917-01611,MIE02,Mie Sedap Goreng,Mie Instan,5,3000,2500,0,15000
TRX-250917-01611,MSC01,Kopi Kapal Api Sachet,Minuman Sachet,3,1500,1200,0,4500
TRX-250917-01611,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
TRX-250917-01612,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-250917-01612,MKN02,Nasi Ayam Goreng,Makanan,4,15000,8000,0,60000
TRX-250917-01612,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
TRX-250917-01613,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,1,1500,1000,0,1500
TRX-250917-01614,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-250917-01614,MIE02,Mie Sedap Goreng,Mie Instan,4,3000,2500,0,12000
TRX-250917-01614,MKN01,Nasi Goreng,Makanan,1,12000,7000,0,12000
TRX-250917-01615,KRT01,Rinso Anti Noda 800g,Kebutuhan RT,1,15000,13000,0,15000
TRX-250917-01616,RKK01,Rokok Sampoerna,Rokok,3,27000,24000,0,81000
TRX-250917-01616,MNM02,Teh Pucuk Harum 350ml,Minuman,2,4000,3000,0,8000
TRX-250917-01616,MKN01,Nasi Goreng,Makanan,2,12000,7000,0,24000
TRX-250917-01617,MKN03,Gorengan Campur,Makanan,1,1000,500,0,1000
TRX-250917-01617,SNK02,Better Chocolate,Snack,1,2000,1500,0,2000
TRX-250917-01617,MNM04,Es Teh Manis,Minuman,3,3000,1000,0,9000
TRX-250917-01618,MKN01,Nasi Goreng,Makanan,2,12000,7000,0,24000
TRX-250917-01618,SMB01,Beras Premium 5kg,Sembako,3,61200,62000,6800,183600
TRX-250917-01619,MNM04,Es Teh Manis,Minuman,3,3000,1000,0,9000
TRX-250917-01619,SNK02,Better Chocolate,Snack,2,2000,1500,0,4000
TRX-250917-01619,SMB06,Garam Dapur 250g,Sembako,2,3000,2000,0,6000
TRX-250917-01619,SMB04,Telur Ayam 1kg,Sembako,2,29000,26000,0,58000
TRX-250917-01620,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
TRX-250917-01620,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,1,1500,1000,0,1500
TRX-250917-01620,MIE03,Indomie Soto,Mie Instan,2,3000,2500,0,6000
TRX-250918-01621,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-250918-01621,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
TRX-250918-01621,MNM04,Es Teh Manis,Minuman,1,3000,1000,0,3000
TRX-250918-01622,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,3,1350,1000,150,4050
TRX-250918-01623,MNM04,Es Teh Manis,Minuman,4,2550,1000,450,10200
TRX-250918-01624,MNM04,Es Teh Manis,Minuman,3,3000,1000,0,9000
TRX-250918-01624,MIE01,Indomie Goreng,Mie Instan,4,3000,2500,0,12000
TRX-250918-01624,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
TRX-250918-01624,RKK01,Rokok Sampoerna,Rokok,3,27000,24000,0,81000
TRX-250918-01625,MKN03,Gorengan Campur,Makanan,1,1000,500,0,1000
TRX-250918-01625,MIE01,Indomie Goreng,Mie Instan,3,3000,2500,0,9000
TRX-250918-01625,MNM04,Es Teh Manis,Minuman,1,3000,1000,0,3000
TRX-250918-01625,PRW01,Pasta Gigi Pepsodent 75g,Perawatan Tubuh,2,7000,5000,0,14000
TRX-250918-01626,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
TRX-250918-01627,MIE01,Indomie Goreng,Mie Instan,4,3000,2500,0,12000
TRX-250918-01627,MNM01,Aqua Botol 600ml,Minuman,3,4000,3000,0,12000
TRX-250918-01628,MSC02,Milo Sachet,Minuman Sachet,1,1000,700,0,1000
TRX-250918-01628,MSC01,Kopi Kapal Api Sachet,Minuman Sachet,2,1500,1200,0,3000
TRX-250918-01628,MKN02,Nasi Ayam Goreng,Makanan,1,15000,8000,0,15000
TRX-250918-01629,MKN01,Nasi Goreng,Makanan,2,12000,7000,0,24000
TRX-250918-01629,SMB03,Minyak Goreng Bimoli 1L,Sembako,1,18000,16000,0,18000
TRX-250918-01630,MKN01,Nasi Goreng,Makanan,4,12000,7000,0,48000
TRX-250918-01630,KRT03,Shampoo Pantene Sachet,Perawatan Tubuh,1,1500,1000,0,1500
TRX-250918-01631,MIE01,Indomie Goreng,Mie Instan,1,3000,2500,0,3000
TRX-250918-01631,MNM02,Teh Pucuk Harum 350ml,Minuman,2,4000,3000,0,8000
TRX-250918-01631,MNM03,Sprite 390ml,Minuman,3,5000,4000,0,15000
TRX-250918-01631,SNK02,Better Chocolate,Snack,1,2000,1500,0,2000
TRX-250918-01632,MNM04,Es Teh Manis,Minuman,2,3000,1000,0,6000
TRX-250918-01632,SMB02,Gula Pasir 1kg,Sembako,2,15500,13500,0,31000
TRX-250918-01632,MSC02,Milo Sachet,Minuman Sachet,2,1000,700,0,2000
TRX-250918-01633,MKN03,Gorengan Campur,Makanan,1,1000,500,0,1000
TRX-250918-01633,RKK01,Rokok Sampoerna,Rokok,2,27000,24000,0,54000
TRX-250918-01633,MNM02,Teh Pucuk Harum 350ml,Minuman,2,4000,3000,0,8000
TRX-250918-01633,MSC02,Milo Sachet,Minuman Sachet,2,950,700,50,1900
TRX-250918-01634,MIE01,Indomie Goreng,Mie Instan,3,3000,2500,0,9000
TRX-250918-01634,BMB01,Masako Ayam,Bumbu Dapur,2,5000,4500,0,10000
TRX-250918-01635,MKN03,Gorengan Campur,Makanan,1,1000,500,0,1000
TRX-250918-01635,RKK01,Rokok Sampoerna,Rokok,2,27000,24000,0,54000
TRX-250918-01636,MKN01,Nasi Goreng,Makanan,1,12000,7000,0,12000
TRX-250918-01636,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
TRX-250918-01637,MIE01,Indomie Goreng,Mie Instan,1,3000,2500,0,3000
TRX-250918-01637,SMB05,Tepung Terigu 1kg,Sembako,1,12000,10000,0,12000
TRX-250918-01638,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
TRX-250918-01639,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-250918-01639,MKN02,Nasi Ayam Goreng,Makanan,2,15000,8000,0,30000
TRX-250918-01639,MIE01,Indomie Goreng,Mie Instan,3,3000,2500,0,9000
TRX-250918-01640,SMB02,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
TRX-250918-01640,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
TRX-250918-01640,MSC02,Milo Sachet,Minuman Sachet,1,1000,700,0,1000
TRX-250918-01641,PRW01,Pasta Gigi Pepsodent 75g,Perawatan Tubuh,3,7000,5000,0,21000
TRX-250918-01641,MNM04,Es Teh Manis,Minuman,3,3000,1000,0,9000
TRX-250918-01641,SMB03,Minyak Goreng Bimoli 1L,Sembako,1,15300,16000,2700,15300
TRX-250918-01641,MSC01,Kopi Kapal Api Sachet,Minuman Sachet,2,1500,1200,0,3000
TRX-250918-01641,RKK01,Rokok Sampoerna,Rokok,1,27000,24000,0,27000
TRX-250919-01642,MIE03,Indomie Soto,Mie Instan,1,3000,2500,0,3000
TRX-250919-01642,MNM03,Sprite 390ml,Minuman,3,5000,4000,0,15000
TRX-250919-01642,MNM01,Aqua Botol 600ml,Minuman,3,4000,3000,0,12000
TRX-250919-01642,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-250919-01643,MNM04,Es Teh Manis,Minuman,3,3000,1000,0,9000
TRX-250919-01643,MIE02,Mie Sedap Goreng,Mie Instan,2,3000,2500,0,6000
TRX-250919-01644,MNM01,Aqua Botol 600ml,Minuman,4,4000,3000,0,16000
TRX-250919-01644,MNM04,Es Teh Manis,Minuman,3,3000,1000,0,9000
TRX-250919-01644,MKN03,Gorengan Campur,Makanan,1,950,500,50,950
TRX-250919-01645,MNM01,Aqua Botol 600ml,Minuman,4,4000,3000,0,16000
TRX-250919-01645,SMB02,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
TRX-250919-01646,RKK01,Rokok Sampoerna,Rokok,2,27000,24000,0,54000
TRX-250919-01646,BMB02,Kecap Manis ABC,Bumbu Dapur,3,10000,8000,0,30000
TRX-250919-01647,MKN03,Gorengan Campur,Makanan,2,1000,500,0,2000
TRX-250919-01647,SNK03,Oreo 133g,Snack,1,9000,7500,0,9000
TRX-250919-01647,MSC01,Kopi Kapal Api Sachet,Minuman Sachet,3,1500,1200,0,4500
TRX-250919-01647,MNM04,Es Teh Manis,Minuman,1,3000,1000,0,3000
TRX-250919-01647,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
TRX-250919-01648,SNK01,Chitato 68g,Snack,3,8000,6500,0,24000
